"collection_id","site","species","length_sl_mm"
"NFM09-203","6","Leiostomus xanthurus",14.6
"NFM09-203","6","Leiostomus xanthurus",12.94
"NFM09-203","6","Leiostomus xanthurus",14.09
"NFM09-203","6","Leiostomus xanthurus",14.29
"NFM09-203","6","Leiostomus xanthurus",13.26
"NFM09-203","6","Leiostomus xanthurus",15.43
"NFM09-203","6","Leiostomus xanthurus",15.37
"NFM09-203","6","Leiostomus xanthurus",13.99
"NFM09-203","6","Leiostomus xanthurus",15.66
"NFM09-203","6","Leiostomus xanthurus",14.98
"NFM09-203","6","Leiostomus xanthurus",14.18
"NFM09-203","6","Leiostomus xanthurus",12.28
"NFM09-203","6","Leiostomus xanthurus",15.77
"NFM09-203","6","Leiostomus xanthurus",13.53
"NFM09-203","6","Leiostomus xanthurus",14.28
"NFM09-203","6","Leiostomus xanthurus",17.63
"NFM09-203","6","Leiostomus xanthurus",14.63
"NFM09-203","6","Leiostomus xanthurus",14.38
"NFM09-203","6","Leiostomus xanthurus",13.48
"NFM09-203","6","Leiostomus xanthurus",13.07
"NFM09-203","6","Leiostomus xanthurus",14.23
"NFM09-203","6","Leiostomus xanthurus",14.98
"NFM09-203","6","Leiostomus xanthurus",13.75
"NFM09-203","6","Leiostomus xanthurus",15.19
"NFM09-203","6","Leiostomus xanthurus",17.52
"NFM09-203","6","Leiostomus xanthurus",14.88
"NFM09-203","6","Leiostomus xanthurus",14.55
"NFM09-203","6","Leiostomus xanthurus",15.33
"NFM09-203","6","Leiostomus xanthurus",17.29
"NFM09-203","6","Leiostomus xanthurus",17.61
"NFM09-203","6","Leiostomus xanthurus",13.99
"NFM09-203","6","Leiostomus xanthurus",14.5
"NFM09-203","6","Leiostomus xanthurus",13.8
"NFM09-203","6","Leiostomus xanthurus",16.66
"NFM09-203","6","Leiostomus xanthurus",14.77
"NFM09-203","6","Leiostomus xanthurus",15.77
"NFM09-203","6","Leiostomus xanthurus",13.27
"NFM09-203","6","Leiostomus xanthurus",15.9
"NFM09-203","6","Leiostomus xanthurus",15.2
"NFM09-203","6","Leiostomus xanthurus",15.32
"NFM09-203","6","Leiostomus xanthurus",13.13
"NFM09-203","6","Leiostomus xanthurus",14.15
"NFM09-203","6","Leiostomus xanthurus",17.67
"NFM09-203","6","Leiostomus xanthurus",14.17
"NFM09-203","6","Leiostomus xanthurus",13.85
"NFM09-203","6","Leiostomus xanthurus",14.5
"NFM09-203","6","Leiostomus xanthurus",16.95
"NFM09-203","6","Leiostomus xanthurus",15.03
"NFM09-203","6","Leiostomus xanthurus",13.02
"NFM09-203","6","Leiostomus xanthurus",13.03
"NFM09-203","6","Leiostomus xanthurus",17.73
"NFM09-203","6","Leiostomus xanthurus",16.4
"NFM09-203","6","Leiostomus xanthurus",13.98
"NFM09-203","6","Leiostomus xanthurus",13.94
"NFM09-203","6","Leiostomus xanthurus",17.13
"NFM09-203","6","Leiostomus xanthurus",16.28
"NFM09-203","6","Leiostomus xanthurus",14.71
"NFM09-203","6","Leiostomus xanthurus",14
"NFM09-203","6","Leiostomus xanthurus",14.46
"NFM09-203","6","Leiostomus xanthurus",18.71
"NFM09-203","6","Leiostomus xanthurus",14.15
"NFM09-203","6","Leiostomus xanthurus",17.69
"NFM09-203","6","Leiostomus xanthurus",14.76
"NFM09-203","6","Leiostomus xanthurus",14.87
"NFM09-203","6","Leiostomus xanthurus",15.11
"NFM09-203","6","Leiostomus xanthurus",14.96
"NFM09-203","6","Leiostomus xanthurus",12.76
"NFM09-203","6","Leiostomus xanthurus",14.7
"NFM09-203","6","Leiostomus xanthurus",14.79
"NFM09-203","6","Leiostomus xanthurus",12.85
"NFM09-203","6","Leiostomus xanthurus",13.34
"NFM09-203","6","Leiostomus xanthurus",13.8
"NFM09-203","6","Leiostomus xanthurus",13.84
"NFM09-203","6","Leiostomus xanthurus",14.26
"NFM09-203","6","Leiostomus xanthurus",15.15
"NFM09-203","6","Leiostomus xanthurus",15.97
"NFM09-203","6","Leiostomus xanthurus",12.93
"NFM09-203","6","Leiostomus xanthurus",13.56
"NFM09-203","6","Leiostomus xanthurus",17.48
"NFM09-203","6","Leiostomus xanthurus",12.2
"NFM09-203","6","Leiostomus xanthurus",13.55
"NFM09-203","6","Leiostomus xanthurus",14.12
"NFM09-203","6","Leiostomus xanthurus",13.49
"NFM09-203","6","Leiostomus xanthurus",14.67
"NFM09-203","6","Leiostomus xanthurus",14.72
"NFM09-203","6","Leiostomus xanthurus",14.09
"NFM09-203","6","Leiostomus xanthurus",15.79
"NFM09-203","6","Leiostomus xanthurus",13.74
"NFM09-203","6","Leiostomus xanthurus",15.43
"NFM09-203","6","Leiostomus xanthurus",14.62
"NFM09-203","6","Leiostomus xanthurus",15.21
"NFM09-203","6","Leiostomus xanthurus",14.78
"NFM09-203","6","Leiostomus xanthurus",13.76
"NFM09-203","6","Leiostomus xanthurus",16.81
"NFM09-203","6","Leiostomus xanthurus",14.66
"NFM09-203","6","Leiostomus xanthurus",12.95
"NFM09-203","6","Leiostomus xanthurus",14.34
"NFM09-203","6","Leiostomus xanthurus",16
"NFM09-203","6","Leiostomus xanthurus",13.33
"NFM09-203","6","Leiostomus xanthurus",13.99
"NFM09-203","6","Leiostomus xanthurus",14.32
"NFM09-203","6","Leiostomus xanthurus",14.27
"NFM09-203","6","Leiostomus xanthurus",13.4
"NFM09-203","6","Brevoortia patronus",22.16
"NFM09-203","6","Brevoortia patronus",23.44
"NFM09-203","6","Brevoortia patronus",24.4
"NFM09-203","6","Brevoortia patronus",26.14
"NFM09-203","6","Brevoortia patronus",25.3
"NFM09-203","6","Brevoortia patronus",24.23
"NFM09-203","6","Brevoortia patronus",23.76
"NFM09-203","6","Brevoortia patronus",24.17
"NFM09-203","6","Brevoortia patronus",24.09
"NFM09-203","6","Brevoortia patronus",23.36
"NFM09-203","6","Brevoortia patronus",23.6
"NFM09-203","6","Brevoortia patronus",21.7
"NFM09-203","6","Brevoortia patronus",25.47
"NFM09-203","6","Brevoortia patronus",23.29
"NFM09-203","6","Brevoortia patronus",23.64
"NFM09-203","6","Brevoortia patronus",24.88
"NFM09-203","6","Brevoortia patronus",22.14
"NFM09-203","6","Brevoortia patronus",24.12
"NFM09-203","6","Brevoortia patronus",23.13
"NFM09-203","6","Brevoortia patronus",24.38
"NFM09-203","6","Brevoortia patronus",22.03
"NFM09-203","6","Brevoortia patronus",21.95
"NFM09-203","6","Brevoortia patronus",23.26
"NFM09-203","6","Brevoortia patronus",24.05
"NFM09-203","6","Brevoortia patronus",22.21
"NFM09-203","6","Brevoortia patronus",24.71
"NFM09-203","6","Brevoortia patronus",24.93
"NFM09-203","6","Brevoortia patronus",24.35
"NFM09-203","6","Brevoortia patronus",24.22
"NFM09-203","6","Brevoortia patronus",23.4
"NFM09-203","6","Brevoortia patronus",23.97
"NFM09-203","6","Brevoortia patronus",22.94
"NFM09-203","6","Brevoortia patronus",22.06
"NFM09-203","6","Brevoortia patronus",23.1
"NFM09-203","6","Brevoortia patronus",24.69
"NFM09-203","6","Brevoortia patronus",23.02
"NFM09-203","6","Brevoortia patronus",22.28
"NFM09-203","6","Brevoortia patronus",26.14
"NFM09-203","6","Brevoortia patronus",21.69
"NFM09-203","6","Brevoortia patronus",22.54
"NFM09-203","6","Brevoortia patronus",21.24
"NFM09-203","6","Brevoortia patronus",24.51
"NFM09-203","6","Brevoortia patronus",20.61
"NFM09-203","6","Brevoortia patronus",23.62
"NFM09-203","6","Brevoortia patronus",24.84
"NFM09-203","6","Brevoortia patronus",24.75
"NFM09-203","6","Brevoortia patronus",22.57
"NFM09-203","6","Brevoortia patronus",23.42
"NFM09-203","6","Brevoortia patronus",22.39
"NFM09-203","6","Brevoortia patronus",23.07
"NFM09-203","6","Brevoortia patronus",22.07
"NFM09-203","6","Brevoortia patronus",22.32
"NFM09-203","6","Brevoortia patronus",23.25
"NFM09-203","6","Brevoortia patronus",22.55
"NFM09-203","6","Brevoortia patronus",22.13
"NFM09-203","6","Brevoortia patronus",22.65
"NFM09-203","6","Brevoortia patronus",26.79
"NFM09-203","6","Brevoortia patronus",23.71
"NFM09-203","6","Brevoortia patronus",22.74
"NFM09-203","6","Brevoortia patronus",23.72
"NFM09-203","6","Brevoortia patronus",23.92
"NFM09-203","6","Brevoortia patronus",24.03
"NFM09-203","6","Brevoortia patronus",23.25
"NFM09-203","6","Brevoortia patronus",25.78
"NFM09-203","6","Brevoortia patronus",24.36
"NFM09-203","6","Brevoortia patronus",23.3
"NFM09-203","6","Brevoortia patronus",23.49
"NFM09-203","6","Brevoortia patronus",25.18
"NFM09-203","6","Brevoortia patronus",24.05
"NFM09-203","6","Brevoortia patronus",22.99
"NFM09-203","6","Brevoortia patronus",24.24
"NFM09-203","6","Brevoortia patronus",23.5
"NFM09-203","6","Brevoortia patronus",22.26
"NFM09-203","6","Brevoortia patronus",23.7
"NFM09-203","6","Brevoortia patronus",25.07
"NFM09-203","6","Brevoortia patronus",21.42
"NFM09-203","6","Brevoortia patronus",22.85
"NFM09-203","6","Brevoortia patronus",21.84
"NFM09-203","6","Brevoortia patronus",22.27
"NFM09-203","6","Brevoortia patronus",22.78
"NFM09-203","6","Brevoortia patronus",21.73
"NFM09-203","6","Brevoortia patronus",23.27
"NFM09-203","6","Brevoortia patronus",25.32
"NFM09-203","6","Brevoortia patronus",23.58
"NFM09-203","6","Brevoortia patronus",23.6
"NFM09-203","6","Brevoortia patronus",26.73
"NFM09-203","6","Brevoortia patronus",23.03
"NFM09-203","6","Brevoortia patronus",23.08
"NFM09-203","6","Brevoortia patronus",24.3
"NFM09-203","6","Brevoortia patronus",24.3
"NFM09-203","6","Brevoortia patronus",24.74
"NFM09-203","6","Brevoortia patronus",25.25
"NFM09-203","6","Brevoortia patronus",23.3
"NFM09-203","6","Brevoortia patronus",25.41
"NFM09-203","6","Brevoortia patronus",23.24
"NFM09-203","6","Brevoortia patronus",26.92
"NFM09-203","6","Brevoortia patronus",23.45
"NFM09-203","6","Brevoortia patronus",21.49
"NFM09-203","6","Brevoortia patronus",24.09
"NFM09-203","6","Brevoortia patronus",23.38
"NFM09-204","8","Fundulus grandis",56.45
"NFM09-204","8","Mugil cephalus",23.94
"NFM09-204","8","Mugil cephalus",25.78
"NFM09-204","8","Mugil cephalus",27.81
"NFM09-204","8","Mugil cephalus",24.78
"NFM09-204","8","Mugil cephalus",26.38
"NFM09-204","8","Lagodon rhomboides",20.23
"NFM09-204","8","Lagodon rhomboides",21.65
"NFM09-204","8","Lagodon rhomboides",23.64
"NFM09-204","8","Lagodon rhomboides",21.33
"NFM09-204","8","Lagodon rhomboides",14.91
"NFM09-204","8","Lagodon rhomboides",15.04
"NFM09-204","8","Lagodon rhomboides",19.57
"NFM09-204","8","Lagodon rhomboides",16.83
"NFM09-204","8","Lagodon rhomboides",18.39
"NFM09-204","8","Lagodon rhomboides",17.96
"NFM09-204","8","Lagodon rhomboides",19.41
"NFM09-204","8","Lagodon rhomboides",21.39
"NFM09-204","8","Lagodon rhomboides",20.23
"NFM09-204","8","Lagodon rhomboides",23.66
"NFM09-204","8","Lagodon rhomboides",16.98
"NFM09-204","8","Lagodon rhomboides",19.1
"NFM09-204","8","Lagodon rhomboides",24.65
"NFM09-204","8","Lagodon rhomboides",18.27
"NFM09-204","8","Lagodon rhomboides",19.53
"NFM09-204","8","Lagodon rhomboides",13.26
"NFM09-204","8","Lagodon rhomboides",20.66
"NFM09-204","8","Lagodon rhomboides",20.2
"NFM09-204","8","Lagodon rhomboides",20.18
"NFM09-204","8","Lagodon rhomboides",15.51
"NFM09-204","8","Lagodon rhomboides",16.1
"NFM09-204","8","Lagodon rhomboides",22.41
"NFM09-204","8","Lagodon rhomboides",18.08
"NFM09-204","8","Lagodon rhomboides",14.27
"NFM09-204","8","Lagodon rhomboides",22.11
"NFM09-204","8","Lagodon rhomboides",16.11
"NFM09-204","8","Lagodon rhomboides",19.07
"NFM09-204","8","Lagodon rhomboides",19.88
"NFM09-204","8","Lagodon rhomboides",21.2
"NFM09-204","8","Lagodon rhomboides",21.12
"NFM09-204","8","Lagodon rhomboides",19.11
"NFM09-204","8","Lagodon rhomboides",22.58
"NFM09-204","8","Brevoortia patronus",21.27
"NFM09-204","8","Brevoortia patronus",21.26
"NFM09-204","8","Brevoortia patronus",30.82
"NFM09-204","8","Brevoortia patronus",30.89
"NFM09-204","8","Leiostomus xanthurus",27.41
"NFM09-204","8","Leiostomus xanthurus",33.43
"NFM09-204","8","Leiostomus xanthurus",15.08
"NFM09-204","8","Leiostomus xanthurus",20.64
"NFM09-204","8","Leiostomus xanthurus",29.12
"NFM09-204","8","Leiostomus xanthurus",22.27
"NFM09-204","8","Leiostomus xanthurus",20.7
"NFM09-204","8","Leiostomus xanthurus",26.77
"NFM09-204","8","Leiostomus xanthurus",16.82
"NFM09-204","8","Leiostomus xanthurus",17.71
"NFM09-204","8","Leiostomus xanthurus",20.52
"NFM09-204","8","Leiostomus xanthurus",21.41
"NFM09-204","8","Leiostomus xanthurus",21.79
"NFM09-204","8","Leiostomus xanthurus",18.32
"NFM09-204","8","Leiostomus xanthurus",17.55
"NFM09-204","8","Leiostomus xanthurus",25.85
"NFM09-204","8","Leiostomus xanthurus",19.1
"NFM09-204","8","Leiostomus xanthurus",20.21
"NFM09-204","8","Leiostomus xanthurus",19.59
"NFM09-204","8","Leiostomus xanthurus",24.98
"NFM09-204","8","Leiostomus xanthurus",21.53
"NFM09-204","8","Leiostomus xanthurus",34.46
"NFM09-204","8","Leiostomus xanthurus",19.15
"NFM09-204","8","Leiostomus xanthurus",17.71
"NFM09-204","8","Leiostomus xanthurus",25.15
"NFM09-204","8","Leiostomus xanthurus",23.49
"NFM09-204","8","Leiostomus xanthurus",24.52
"NFM09-204","8","Leiostomus xanthurus",24.74
"NFM09-204","8","Leiostomus xanthurus",25.48
"NFM09-204","8","Leiostomus xanthurus",17.88
"NFM09-204","8","Leiostomus xanthurus",16.78
"NFM09-204","8","Leiostomus xanthurus",20.05
"NFM09-204","8","Leiostomus xanthurus",16.88
"NFM09-204","8","Leiostomus xanthurus",16.51
"NFM09-204","8","Leiostomus xanthurus",19.03
"NFM09-204","8","Leiostomus xanthurus",17.61
"NFM09-204","8","Leiostomus xanthurus",17.82
"NFM09-204","8","Leiostomus xanthurus",30.39
"NFM09-204","8","Leiostomus xanthurus",24.21
"NFM09-204","8","Leiostomus xanthurus",19.42
"NFM09-204","8","Leiostomus xanthurus",21.6
"NFM09-204","8","Leiostomus xanthurus",19.16
"NFM09-204","8","Leiostomus xanthurus",28.47
"NFM09-204","8","Leiostomus xanthurus",17.25
"NFM09-204","8","Leiostomus xanthurus",19.91
"NFM09-204","8","Leiostomus xanthurus",19.93
"NFM09-204","8","Leiostomus xanthurus",24.52
"NFM09-204","8","Leiostomus xanthurus",17.91
"NFM09-204","8","Leiostomus xanthurus",20.52
"NFM09-204","8","Leiostomus xanthurus",28.77
"NFM09-204","8","Leiostomus xanthurus",37.03
"NFM09-204","8","Leiostomus xanthurus",30.9
"NFM09-204","8","Leiostomus xanthurus",24.29
"NFM09-204","8","Leiostomus xanthurus",18.8
"NFM09-204","8","Leiostomus xanthurus",18.36
"NFM09-204","8","Leiostomus xanthurus",15.49
"NFM09-204","8","Leiostomus xanthurus",19.5
"NFM09-204","8","Leiostomus xanthurus",19.98
"NFM09-204","8","Leiostomus xanthurus",15.9
"NFM09-204","8","Leiostomus xanthurus",19.12
"NFM09-204","8","Leiostomus xanthurus",27.58
"NFM09-204","8","Leiostomus xanthurus",32.91
"NFM09-204","8","Leiostomus xanthurus",21.83
"NFM09-204","8","Leiostomus xanthurus",19.9
"NFM09-204","8","Leiostomus xanthurus",19.76
"NFM09-204","8","Leiostomus xanthurus",18.19
"NFM09-204","8","Leiostomus xanthurus",28.4
"NFM09-204","8","Leiostomus xanthurus",16.18
"NFM09-204","8","Leiostomus xanthurus",22.87
"NFM09-204","8","Leiostomus xanthurus",14.97
"NFM09-204","8","Leiostomus xanthurus",20.6
"NFM09-204","8","Leiostomus xanthurus",19.42
"NFM09-204","8","Leiostomus xanthurus",17.23
"NFM09-204","8","Leiostomus xanthurus",17.03
"NFM09-204","8","Leiostomus xanthurus",17.33
"NFM09-204","8","Leiostomus xanthurus",28.47
"NFM09-204","8","Leiostomus xanthurus",25.11
"NFM09-204","8","Leiostomus xanthurus",17.52
"NFM09-204","8","Leiostomus xanthurus",18.17
"NFM09-204","8","Leiostomus xanthurus",20.22
"NFM09-204","8","Leiostomus xanthurus",17.14
"NFM09-204","8","Leiostomus xanthurus",18.46
"NFM09-204","8","Leiostomus xanthurus",18.1
"NFM09-204","8","Leiostomus xanthurus",22.86
"NFM09-204","8","Leiostomus xanthurus",21.9
"NFM09-204","8","Leiostomus xanthurus",25.43
"NFM09-204","8","Leiostomus xanthurus",27.94
"NFM09-204","8","Leiostomus xanthurus",23.37
"NFM09-204","8","Leiostomus xanthurus",22
"NFM09-204","8","Leiostomus xanthurus",18.4
"NFM09-204","8","Leiostomus xanthurus",20.74
"NFM09-204","8","Leiostomus xanthurus",30.68
"NFM09-204","8","Leiostomus xanthurus",16.74
"NFM09-204","8","Leiostomus xanthurus",18.04
"NFM09-204","8","Leiostomus xanthurus",23.56
"NFM09-204","8","Leiostomus xanthurus",21.68
"NFM09-204","8","Leiostomus xanthurus",24.56
"NFM09-204","8","Leiostomus xanthurus",17.81
"NFM09-204","8","Leiostomus xanthurus",26.68
"NFM09-204","8","Leiostomus xanthurus",20.13
"NFM09-204","8","Leiostomus xanthurus",19.61
"NFM09-204","8","Leiostomus xanthurus",19.48
"NFM09-204","8","Leiostomus xanthurus",20.02
"NFM09-204","8","Leiostomus xanthurus",16.78
"NFM09-204","8","Leiostomus xanthurus",20.78
"NFM09-204","8","Leiostomus xanthurus",26
"NFM09-204","8","Leiostomus xanthurus",26.03
"NFM09-204","8","Leiostomus xanthurus",20.61
"NFM09-204","8","Leiostomus xanthurus",20.47
"NFM09-204","8","Leiostomus xanthurus",18.05
"NFM09-204","8","Leiostomus xanthurus",16.33
"NFM09-204","8","Leiostomus xanthurus",27.89
"NFM09-204","8","Leiostomus xanthurus",23.58
"NFM09-204","8","Leiostomus xanthurus",18.09
"NFM09-204","8","Leiostomus xanthurus",22.96
"NFM09-204","8","Leiostomus xanthurus",26.69
"NFM09-204","8","Leiostomus xanthurus",24.09
"NFM09-204","8","Leiostomus xanthurus",20.77
"NFM09-204","8","Leiostomus xanthurus",19.96
"NFM09-204","8","Leiostomus xanthurus",19.54
"NFM09-204","8","Leiostomus xanthurus",15.63
"NFM09-204","8","Leiostomus xanthurus",20.36
"NFM09-204","8","Leiostomus xanthurus",18.39
"NFM09-204","8","Leiostomus xanthurus",25.68
"NFM09-204","8","Leiostomus xanthurus",22.52
"NFM09-204","8","Leiostomus xanthurus",19.03
"NFM09-204","8","Leiostomus xanthurus",20.1
"NFM09-204","8","Leiostomus xanthurus",26.37
"NFM09-204","8","Leiostomus xanthurus",17.16
"NFM09-204","8","Leiostomus xanthurus",16.22
"NFM09-204","8","Leiostomus xanthurus",19.01
"NFM09-204","8","Leiostomus xanthurus",23.29
"NFM09-204","8","Leiostomus xanthurus",18.12
"NFM09-204","8","Leiostomus xanthurus",17.66
"NFM09-204","8","Leiostomus xanthurus",16.86
"NFM09-204","8","Leiostomus xanthurus",19.42
"NFM09-204","8","Leiostomus xanthurus",19.6
"NFM09-204","8","Leiostomus xanthurus",27.43
"NFM09-204","8","Leiostomus xanthurus",24.65
"NFM09-204","8","Leiostomus xanthurus",17.79
"NFM09-204","8","Leiostomus xanthurus",19.32
"NFM09-204","8","Leiostomus xanthurus",16.19
"NFM09-204","8","Leiostomus xanthurus",24.31
"NFM09-204","8","Leiostomus xanthurus",19.23
"NFM09-204","8","Leiostomus xanthurus",18.68
"NFM09-204","8","Leiostomus xanthurus",20.16
"NFM09-204","8","Leiostomus xanthurus",15.85
"NFM09-204","8","Leiostomus xanthurus",22.23
"NFM09-204","8","Leiostomus xanthurus",18.6
"NFM09-204","8","Leiostomus xanthurus",20.47
"NFM09-204","8","Leiostomus xanthurus",15.23
"NFM09-204","8","Leiostomus xanthurus",20.73
"NFM09-204","8","Leiostomus xanthurus",22.04
"NFM09-204","8","Leiostomus xanthurus",23.22
"NFM09-204","8","Leiostomus xanthurus",21.07
"NFM09-204","8","Leiostomus xanthurus",19.26
"NFM09-204","8","Leiostomus xanthurus",19.66
"NFM09-204","8","Leiostomus xanthurus",19.39
"NFM09-204","8","Leiostomus xanthurus",20.48
"NFM09-204","8","Leiostomus xanthurus",29.73
"NFM09-204","8","Leiostomus xanthurus",19.18
"NFM09-204","8","Leiostomus xanthurus",17.89
"NFM09-204","8","Leiostomus xanthurus",18.55
"NFM09-204","8","Leiostomus xanthurus",23.97
"NFM09-204","8","Leiostomus xanthurus",26.13
"NFM09-204","8","Leiostomus xanthurus",24.71
"NFM09-204","8","Leiostomus xanthurus",18.69
"NFM09-204","8","Leiostomus xanthurus",20.95
"NFM09-204","8","Leiostomus xanthurus",19.15
"NFM09-204","8","Leiostomus xanthurus",20.13
"NFM09-204","8","Leiostomus xanthurus",17.71
"NFM09-204","8","Leiostomus xanthurus",17.31
"NFM09-204","8","Leiostomus xanthurus",19.17
"NFM09-204","8","Leiostomus xanthurus",18.14
"NFM09-204","8","Leiostomus xanthurus",17.11
"NFM09-204","8","Leiostomus xanthurus",19.67
"NFM09-204","8","Leiostomus xanthurus",18.21
"NFM09-204","8","Leiostomus xanthurus",21.56
"NFM09-204","8","Leiostomus xanthurus",20.49
"NFM09-204","8","Leiostomus xanthurus",19.46
"NFM09-204","8","Leiostomus xanthurus",28.45
"NFM09-204","8","Leiostomus xanthurus",20.52
"NFM09-204","8","Leiostomus xanthurus",21.22
"NFM09-204","8","Leiostomus xanthurus",20.76
"NFM09-204","8","Leiostomus xanthurus",19.8
"NFM09-204","8","Leiostomus xanthurus",24
"NFM09-204","8","Leiostomus xanthurus",22.41
"NFM09-204","8","Leiostomus xanthurus",16.8
"NFM09-204","8","Leiostomus xanthurus",20.63
"NFM09-204","8","Leiostomus xanthurus",21.9
"NFM09-204","8","Leiostomus xanthurus",22.98
"NFM09-204","8","Leiostomus xanthurus",23.83
"NFM09-204","8","Leiostomus xanthurus",21.02
"NFM09-204","8","Leiostomus xanthurus",16.85
"NFM09-204","8","Leiostomus xanthurus",24.08
"NFM09-204","8","Leiostomus xanthurus",16.85
"NFM09-204","8","Leiostomus xanthurus",20.51
"NFM09-204","8","Leiostomus xanthurus",23.3
"NFM09-204","8","Leiostomus xanthurus",18.88
"NFM09-204","8","Leiostomus xanthurus",17.58
"NFM09-204","8","Leiostomus xanthurus",18.53
"NFM09-204","8","Leiostomus xanthurus",17.69
"NFM09-204","8","Leiostomus xanthurus",18.21
"NFM09-204","8","Leiostomus xanthurus",24.6
"NFM09-204","8","Leiostomus xanthurus",16.27
"NFM09-204","8","Leiostomus xanthurus",20.62
"NFM09-204","8","Leiostomus xanthurus",20.05
"NFM09-204","8","Leiostomus xanthurus",19.78
"NFM09-204","8","Leiostomus xanthurus",17.57
"NFM09-204","8","Leiostomus xanthurus",21.49
"NFM09-204","8","Leiostomus xanthurus",18.06
"NFM09-204","8","Leiostomus xanthurus",19.91
"NFM09-204","8","Leiostomus xanthurus",18.47
"NFM09-204","8","Leiostomus xanthurus",19.21
"NFM09-204","8","Leiostomus xanthurus",20.22
"NFM09-204","8","Leiostomus xanthurus",21.96
"NFM09-204","8","Leiostomus xanthurus",21.53
"NFM09-204","8","Leiostomus xanthurus",17.95
"NFM09-204","8","Leiostomus xanthurus",20.63
"NFM09-204","8","Leiostomus xanthurus",18.71
"NFM09-204","8","Leiostomus xanthurus",24.92
